Sum of EPEST_HIGH_KG,Column Labels,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Row Labels,"2,4-D",ACEPHATE,ACETAMIPRID,ACETOCHLOR,ATRAZINE,AZOXYSTROBIN,BENTAZONE,BENZOVINDIFLUPYR,BOSCALID,BROMACIL,BROMOXYNIL,CARBARYL,CHLORANTRANILIPROLE,CHLORIMURON,CHLORPYRIFOS,CLOTHIANIDIN,CYANTRANILIPROLE,CYPRODINIL,DIAZINON,DICAMBA,DICROTOPHOS,DIFLUBENZURON,DIMETHENAMID,DIMETHENAMID & DIMETHENAMID-P,DIMETHENAMID-P,DIMETHOATE,DIMETHOMORPH,DINOTEFURAN,DIURON,ETHOPROPHOS,ETOXAZOLE,FIPRONIL,FLUOMETURON,FLUOPICOLIDE,GLYPHOSATE,HALOSULFURON,HEXAZINONE,IMAZETHAPYR,IMIDACLOPRID,LINURON,MALATHION,METALAXYL,METCONAZOLE,METHOMYL,METHOXYFENOZIDE,METOLACHLOR,METOLACHLOR & METOLACHLOR-S,METOLACHLOR-S,METRIBUZIN,MYCLOBUTANIL,ORYZALIN,PERMETHRIN,PIPERONYL BUTOXIDE,PROPAZINE,PROPICONAZOLE,PYRACLOSTROBIN,PYRIMETHANIL,SIMAZINE,SULFENTRAZONE,SULFOXAFLOR,TEBUCONAZOLE,TEBUPIRIMPHOS,TEBUTHIURON,TERBUFOS,TETRACONAZOLE,THIAMETHOXAM,THIOBENCARB,TRICLOPYR,TRIFLOXYSTROBIN,Grand Total
029,213030.5,94982.2,2257,164435.3,328860.1,21993.5,9380.1,1625.4,8367.1,552.3,17638.3,2439.6,16143.4,801.2,27996.3,816.3,1404.2,19200.9,477.1,143319.2,3674.5,3926.5,6146.8,64894.8,58748,9719.9,313.7,139.4,7850.1,11.7,2577.2,5.3,2243.4,36.8,1826634.6,365.5,2297,2403.8,23592.9,8672.5,9484.5,1.9,8189.2,3598.8,29118,60855.2,440819.4,379963.9,25943.2,2913.6,8556.8,4324.3,,336.7,16456.7,14062.3,5580.7,31706.6,14536.5,1157.2,10780.7,787.6,0.6,4759.8,860.2,1528.1,2962.3,6493.7,10903.9,4196656.8
031,232794.4,127368.9,5115,178938.2,242016.5,19359.6,8577.9,1363.2,1801.3,,18686.9,6994.7,5596.2,824.4,45828.2,1640.6,182.5,3010.7,35,139857.4,24486.4,861.4,6465.6,84459.8,77994.2,22726.6,233.2,669.8,19813.8,1,1589.8,19.5,37766.5,99.8,1337603.7,330.2,2901.8,3323.1,11693.3,1043.9,32862.5,529.4,2816,3248.7,10738.7,78766.4,319993.5,241227,21619.1,1801,4455.4,3823.4,,28.3,19455.3,11926.4,2717.2,18280.1,16788,4417.1,12374.1,994.1,,4473,859.8,2244.3,26571.3,15610.8,4192.4,3536888.3
033,250089.5,17914.9,52.8,320566.2,333974.3,13251.5,18557.1,1616.8,1265.3,,15435.3,1683.9,1422.6,912.4,30686.9,626,14.6,192.8,165.4,152017.2,10019.9,747.4,12561.5,70637.7,58076.2,2101.5,43.7,34.7,6912.3,13.2,79.4,0.7,32905.5,14.5,1347945.2,554.6,1369.8,2013.6,4340.1,2406.4,1201.3,33,1410.4,497,1795.3,81625.8,393281.5,311655.6,22926.5,296.7,491.4,3301.1,,320.9,13541.3,9226.8,52.2,37305,18469.6,443.4,10968.6,1447.9,1,9473.2,1638.8,1394.4,214.7,5735.8,4601.8,3646574.4
035,259718.8,152449.6,48.4,284540.3,390121.5,16129.5,46152.9,1837.7,5946.5,7.8,28536,9723.9,3443.6,1423.2,35019,694.2,218.8,166.1,49.1,144059.8,10864.2,127.7,9214.5,74977.2,65762.6,3028,18,6.3,4694.3,3.6,73.4,50.8,12339.6,34.3,1564719.9,809.3,2228.7,3752,5043.2,1261.5,2772.1,1,2291.6,239.7,1310,97233.2,503258.9,406025.7,40409.4,85.3,6.9,2322.2,,132.3,20325,11993.2,1842,32013.8,19820.4,1013.8,8804.3,1480.4,1.2,12356,1540.3,1222.3,5835.4,7859.5,5178.8,4326670.5
036,3029.5,41.4,9.9,1774.6,1308.2,157.4,,3.2,0.1,,,141.1,43.4,6,388.8,,0.4,5,,1009.9,32.7,,,267.3,267.3,,,,4.3,,,,13.5,,8684.5,,,17.5,25,,,,4,12.9,,619.4,1784.7,1165.2,129.9,1.8,,129.5,,,214.3,82.1,,1107.1,83.2,,147.1,,,220.6,53.7,,,0.8,26.3,23013.6
037,182499.2,44634.1,154.6,354327.6,419200.7,15315.7,12041.6,1576.6,1836.3,14.1,13371.6,3169.6,1444.6,844.1,36686.3,168.2,156.6,1405.1,181.3,106178.7,3280.3,56.1,13431.1,53693.7,40262.4,3676.5,261.2,28.4,8120.4,32.4,41.4,12.8,1002.2,21.6,1215492.4,1048.9,2680.4,4566.4,3373.8,3338.9,3209.8,157.8,2239.7,1766.8,854.6,77970.3,412472.9,334503.3,25710.9,68.6,480.1,2758.2,0.7,93.6,15445.3,11195.9,100.3,29105.6,20273.3,340.9,8420.4,1688.5,23.7,11585.5,1605,768.8,11808.2,17976.5,4472,3546725.1
039,247495.2,11993.2,930.9,218016.9,252699,21477.1,11912.4,1516.9,3450.9,,15764.7,1621.9,9264.8,514.9,31524.9,251.3,673.7,6138.6,92.4,132609.2,2894.3,410.3,11627.9,59224.3,47596.4,6212.5,5.1,408.2,16034.9,355.2,4374.5,38.4,1322.8,6.9,1399260.2,757.4,5084.5,5687.6,9808.4,2079.5,1649.9,48.2,4046.1,961.1,23617.8,75900.8,329634.5,253733.5,30047.6,1471.8,7286.9,5258.1,6.6,335.7,22353.3,13757.8,6871.1,21068.5,18085.5,385,11579.5,985.8,35,6801.2,1121.2,821.3,10877.9,16541.4,6789.5,3413210.8
041,345400.8,142932.9,82.8,345248.6,524604.8,16239,8046.1,2217.6,3148,0.3,48978.7,2889.6,3298.2,1157.8,45760.8,430.3,26.5,265.2,1781.1,225343.6,6698.3,388.1,11361.6,88682.3,77320.7,6974.6,86.5,47.2,8068.3,75.4,324.5,5.5,11728.1,21.3,1918453.9,1126,4577.3,3361.6,5657.2,2403.3,973.7,46.2,3657.7,758.1,1751.2,84121.3,497473.5,413352.2,26197.4,50,76.8,3541.4,,704.3,19937.7,16138,467.6,34000.4,21083.1,1762.5,11470.4,1537.9,1.4,7355.6,1546,783.8,1896.2,5757.9,6325.2,5027981.9
043,220384.2,52805.7,205.1,285206,256095.2,10928,9170,1426.3,5246.5,268.7,36496.5,3165.4,1120,662.7,28852.9,491,273,258.7,36.1,106842.2,3445.1,223.1,11120.5,53049,41928.5,3606,30.3,10.7,6123.6,1338.3,97.1,53.9,14025.4,20.2,1057157.5,296.7,6436.3,2841.1,2839.9,2036.1,1407.8,32.9,1906.2,809.8,501.2,48215,277596,229381.7,21375.9,62.1,127.6,2147.1,,3.2,23748.8,10071.7,1497.5,26081.9,17478.8,548.4,6634.5,1341.9,7.1,5550.7,913.5,987.7,520.7,18083.5,2435.2,2926081.9
045,225402.5,30726.3,77.5,426652.8,450595.2,11616.7,9019.7,1236.4,2870,,18939.6,2731.5,1082.1,768.5,42667.6,58.9,122,696.1,128.3,202622.4,3057,161.1,16286.3,95556.7,79270.6,7360,0.6,41.3,10776.8,3.6,83.7,13.5,2998.7,6.7,1429825.6,284.2,4152.2,3393.4,3643.3,2348.7,9417.1,26.9,1807.6,18381.6,1560.6,79141.3,460647,381506.6,33963.3,218.2,40.6,4218.3,,64.6,10920,12992.1,1495.8,36596.5,28865.1,353,8920.4,2081.9,109.9,8237.2,1615.3,1165.8,621.3,7849.1,7027.5,4207122.7
047,269229.8,75588,3000.5,346502.7,498720.6,30387.9,7509.2,3105.6,5303.6,0.3,11905.6,4924.1,7021.5,1129.4,71074,801.1,732.7,5482.4,670,150840.7,2223.7,1143.2,19630.5,90648.4,71017.7,9173.9,46.8,36.8,16700.7,8689.2,3804,17,9972.2,11.9,1691192.6,145.6,7137.9,3496.5,7897.5,2487.3,8020.2,12.3,4040.5,12051.8,16114,78068.3,549864.6,471796,26066.9,460.7,7081.3,3958.2,3.3,706.5,30678.7,15910.4,4607.8,45443.3,21171.2,1045,20487.3,1930.6,39.9,11153.2,1764,1991.6,1058.5,18174.1,11337.4,4804440.7
049,251482.6,20626.3,302.8,317555,308192.1,10092.2,13822.2,1312.7,3758.5,2581.5,37725.6,2636.3,678.7,618.6,44202.2,362.1,2345.3,292.3,506,149972.3,5849.9,1418.3,14603.3,62051.2,47447.8,3574.7,1.3,72.5,17427.6,107.9,56.1,38.4,1349.4,14.5,1393350.6,296.5,11651.3,3017.3,7248.6,2189.7,4975.1,1079.1,1339.2,5955.5,2606.8,58110.9,291932.5,233821,31451.8,26.2,688,2711.2,,51,10866.5,15029.5,2203,20430.4,19398.6,295.7,10687.5,1282.6,1.2,7568.3,869.6,1111.2,,50573.5,5488.7,3521386.8
051,259672.1,27429,68.5,274934.6,290027.6,12309,7318.4,1455.8,4779.5,4530.6,24966.3,3138.3,1140.8,572.5,54004.1,237.2,3589.5,278.9,656.8,166880,3940.9,2470.4,12665.1,76304.4,63639.5,3743.5,22.6,122,26320.1,67.5,18.3,55.9,5189.7,20.2,1413621.7,209.9,8225.1,2507.8,7194.8,2058.1,2271.9,25.9,1883.9,1135.6,4175.9,66994,321351.1,254357.2,30017.7,51.4,1067.7,3094.6,,1235,10362.8,14796.4,2273.8,24714.4,21323,749.7,8975.9,568.3,,5470.2,1260.4,2150.1,,29095.5,4525.7,3580315.1
053,308559.4,75742.5,1941.7,279274.7,296899.9,20881.9,15350.7,2372.8,16335.4,47.7,11776.6,2893.2,3660.5,1017.3,33021.7,3434.3,3428.6,7088.3,36.3,126441.6,4315.8,814.2,7079.3,53516.1,46436.8,4266.6,5471.5,1826,8203.6,132.8,761.1,41.5,10366,2398,1272120.5,1084.7,2381.1,4396.2,12644.4,2858.8,16766.8,7.4,1856.8,43927.4,5604.8,73911.4,355710.4,281799.5,22907.7,2294.5,2656.7,14803.4,420.5,656.1,22011.4,18655.5,1951.6,24624.1,14372.9,2165.2,16636.8,772.5,1.3,5121.8,1173.6,5247.8,13575.6,7810.7,9029.4,3617793.7
055,275990.6,14011,331.6,342910.1,419560.7,13438.3,20658.8,1377.8,5352.4,2814.5,42993,6120.1,892.4,479.5,74089.8,163.5,2385.1,2781,91.7,170545.1,1996.8,1284.9,7672.3,34525.5,26853.3,4116.1,235.4,96.6,22069.3,0.9,106.3,24.3,1357.2,14.1,1763681,809.2,8168.2,3117.7,3742.9,1333,1569.8,34.1,1897.1,2243.9,2573.8,68692.1,348349.6,279658.2,19630.3,448.9,1102.1,2439.5,,2099.9,32720,14157.7,570.1,12767.3,15075,502,13204,836.7,18.4,3155,824.9,1558.7,32504.8,21605.4,5910.1,4164341.4
057,238193.4,23217.9,51.5,278107.4,367927.6,6571.9,10158,1203.2,4990.5,290.8,23385.7,1801,1330.5,517.3,42211.3,171,184.2,607.9,1209.3,175032.6,5388.7,268.5,8550.6,55467.7,46917,7322.9,107,197.5,6112.8,10.6,44.8,53.8,2715.9,26.8,1106355.2,218,4369.3,3172.4,3683.4,2577,999.5,39.3,999.8,2655.1,938.5,92027.2,315230.1,223202.9,26063.9,32.9,138.7,2300.1,,1860.9,11412.4,9856.2,1654.2,12878.3,11318.6,579.5,7340.4,737.3,35.8,3649.2,680.4,806.3,,7434.9,5165.9,3170761.2
059,179097.4,97336.2,265.7,213764.7,294632.6,10655.4,6241.5,1959.1,2115.6,,33759.2,2542.5,556.8,902.2,22276.8,40.5,464,97.7,69.8,111342.9,1383.8,210.5,6586.4,38133.4,31547.1,5046.2,2.6,21.1,3533.4,64.6,143.2,43.5,605.9,5,1377495.9,45.1,1698.5,1885.6,2941.7,1858.5,1904.6,54.9,1090.6,1842.4,387.4,47420.2,299915.6,252495.5,36496.2,71.3,179.1,1970.1,18.9,199.8,19246.7,7694.9,1707.9,12785,23061.7,86.3,9286.2,1318.9,66,4697.8,1264.8,752.8,,8648,3165.4,3189201.6
061,224874.7,46329.1,99.2,269797.5,291423.3,8508,5065.5,1114.5,2352.5,2012.6,30370.7,4168,1031.2,1020.4,46303.5,325.7,2156,293.8,123.8,128048.9,11420.9,1454,9834.8,55532.6,45697.8,5601.6,1,109.3,21267.7,13.1,13.8,3.9,4299,16.4,1199555,557.3,4173.1,2049.2,5339.7,1387.8,3380.5,29.2,1530,2053.8,3081.5,67783.3,281461,213678.2,18665.9,49.7,590.3,2787.6,,1358.9,9493.4,15018.7,295.5,22682,11462.3,2006.2,9691.9,739.9,1.4,9323.7,1660.6,1454.1,1113.4,15721.3,3478.9,3134340.1
063,269733,19532.4,368.9,410903,552480.4,12500,42951.2,2063,5844.6,,31889.9,3923.5,1618.9,487.2,42516.2,104.2,61,1097.3,16.5,170569.6,11755.3,411.7,13005.5,109792.7,96787,11130.4,139.3,4.5,8991.2,18.9,28.4,19.7,3150.2,89,1521099.3,754.2,2040.5,2970,3335.2,2535.2,115.4,26.2,2567.5,810.9,761.9,109738,409966.7,300228.9,32039.6,107.4,69.6,2933.1,,844.7,13493.9,13572.3,758.4,18181.2,19990.1,163.4,17604.5,2076.1,1.2,11254.4,1605.5,974.7,3369.2,16463.6,4047.7,4340485.1
065,311356.2,95154.4,163.4,413357.7,408506.5,11990.4,7640.5,1694.5,4075.1,2.9,19539.3,6756.5,4237.7,1024.2,27445.1,132.6,301.9,111.3,416.3,164859.2,9452.7,79.8,9191.2,78649.2,69457.7,9477.5,233.8,145.9,12140,32.1,413.9,72,11894.9,180.4,1501781,790.4,2771.5,2480,12701.1,2687.3,2992.1,9.4,2076.5,713.7,2122.4,101463.7,426426.9,324963,31130.6,709,299.1,2991.6,7.1,1132.7,15168.6,12461.4,2317.3,19617.7,12511.4,1946.4,8017.1,1143.5,10.3,5160.1,1038,1075,863,30743.7,3961.8,4216471.2
067,232485.2,141318.7,143.8,439462.5,482384.8,22811.3,43279.2,2794.3,9400.7,,32129.5,3025,3536.7,1301.6,73782.3,738.9,281.7,1398,1617.3,153940.6,6031.8,343.5,12360.8,86160.3,73799.4,6688.4,816.4,77.6,11900,243.6,635.3,67.8,7906.9,14.4,1829556,1191,2001.9,6860,6932.8,4266.6,1389.2,216.6,2230.1,826.1,3863.3,86158.5,558290.6,472132.4,43752.5,664.6,3944.6,3322.5,11.1,658.2,29247.6,15089.1,4110,23500.6,21075.6,1354.1,15469,1762.8,1.2,19908.5,1897.2,1969.6,45322.2,9086.2,5827.9,5076768.5
069,229755.5,55209.5,1349.9,291913.3,354900.3,18271.4,25762.1,2005.8,5254.2,478.5,33295.6,18631.1,2550.9,602.4,63227.5,381.1,420.5,1101.1,212.3,238489.8,8125.2,501.2,8519,113265.7,104746.7,6334.4,360.2,58,27743.5,0.5,347.2,6.8,20275.7,101,1451687.2,693.3,4142.2,2931.3,6226.8,3567.4,1272.7,25.9,1221,5404.6,2075.1,82164.2,366209,284044.3,30377.2,352.7,284.2,3499.7,6,1523.3,18928.1,16179.3,385.9,18263,16340.5,2726.4,17652.6,1133.4,,9708,1758.5,2787.5,7195.7,6824.1,6492.4,4008281.4
071,307652.9,61200.3,1236.8,235889.3,357724.7,15062.2,8387.3,2857.4,4926.2,417.1,48442.5,5189.3,1231.9,923.9,44776.4,607.9,1820,1054,703.6,184012.9,5459.1,666.6,7134.2,52316.1,45182.2,5650,69.2,483,14757.6,1081.5,531,360.4,7079.6,97.8,1557428.7,505.6,3624.6,2725.9,5080.6,2347.8,872.7,66.1,1952.4,16081.4,1895.8,77416.2,377542.1,300126,22374.9,269.8,521.3,2180.6,75.3,1362.2,21205.6,11640.1,1094,19318.4,12682.7,867,14320.3,685.8,62.8,4633.5,994.3,1160.7,,11379.4,5067.3,3904546.8
073,272498.9,51924.6,566.8,331281.2,322016.6,12971.6,9525.4,1266.8,4849,70.1,18049.7,5881.5,2501.5,538,31862.6,76.8,664.2,4157.2,628.4,155371.9,1788.3,60.8,19304.5,93040.2,73735.6,2493.2,810.2,192.2,3431.2,12.1,74.4,7.6,7804.9,32.9,1454328.8,711.1,1301.3,3137.3,3883.4,2415.3,1400.6,43.8,1971.9,860.1,876.6,61377.1,332722.7,271345.9,21798.6,304,286.4,3132.5,89.4,252.6,10237.3,12387.4,1091.3,25038.1,22789.4,507.1,7323.7,1745.8,43,12172.8,786.8,859,811.4,11809.1,3616.5,3702949
075,365044.8,21192.5,71.3,338163.9,457173.1,17367.4,8013.3,2444.8,20249.2,7.8,70543.8,3876.4,1026.6,796.8,35459.4,661.1,240.6,869.7,1851.6,236570.5,10567,368.1,17183,77439.4,60256.6,15479.5,300.6,71.4,16907.9,0,98.3,10.6,19191.5,31.5,2021192.5,673.5,3374.1,4694.5,4781.1,4926.8,2722.7,11.2,2255.2,2220.1,1056.7,100947.9,410580.8,309632.9,34081.8,45.6,3.4,3333.4,,893,42564.1,15524.5,543.6,34799.5,16168.9,768.8,13551.4,1114.2,10.7,6786.7,1140.7,1232.9,33089.8,7241,5780.8,4887274.8
077,191718.3,79977.9,8050.3,309591,340623.4,22505.4,9752.5,2130.6,15064.2,0.4,16031.2,13701.9,9744.5,863.5,74435.2,233.8,344.2,3390,1516.5,127908.6,11812.5,434.9,9138.4,96112.8,86974.4,8725.8,57.7,125.2,15883.4,50.6,2288.8,112.9,16640.1,38.7,1498848.8,620.4,5503.2,2668.4,16644.8,2083.8,6673.3,39.3,2012.3,5989.1,18133.5,111849.5,502492.4,390643.3,41538.7,2907.7,12617.1,3000.6,40.9,262.1,20441.2,18367.2,5506.4,33199.3,29099.6,876.6,11685.1,1073.2,26,10982.8,2058,3087.7,1668.7,37600.2,11000.9,4287221.7
078,0.6,,,38.1,3.5,1.6,,0.2,1.3,,,,0.5,,2.4,,,,,0.3,,,,7.9,7.9,,,,,,,,,,34.9,0.3,,,,,,,0.2,,,5.8,14.9,9.1,0.7,,,1.1,,,0.4,2.5,,2.8,,,0.1,0.6,,2.6,,0.7,,,0.5,141.5
079,168489.1,104598.7,404.2,298321.5,381384.9,19748,12336.9,2857.8,4600.4,,19139,1140.8,2757.5,837.2,35469.7,199.1,1096.4,2373.8,246.7,185244.8,5935.4,519.4,14194.1,66023.3,51829.4,3213.7,843.8,54.9,10376.3,149.8,369,,6886.9,42.2,1368067.1,267.6,987.7,2719.3,9240.6,2284,10742.2,72.2,1713.3,15266.8,2388.6,77316,401670.1,324354.6,18805.4,1159.1,1574.6,2668.6,25.4,661.1,17509,10547.4,772.1,28018.8,15048.1,1522.5,18851.1,504.2,0.9,5879.9,1413,1991.7,2972.3,7752.9,6156.9,3762609.8
081,221185.9,15767.7,1341.7,368162,381447.9,10872.4,5574.3,2033.8,2416.7,271.1,6619.4,1873.8,2447.1,605.2,44291.3,442.8,1014.4,8021.1,404.8,122247.1,4527.8,501.7,9532.5,54592.8,45060.4,2738.7,1.1,1996.7,10563.2,,0.1,29.1,4306.8,22.6,1007906.6,172.2,3567.4,2066.6,2741,1969.8,9105.6,0.9,997.2,4219.6,1851.3,68885.8,361039.8,292153.8,23291.6,32.6,232.3,2119.6,,976.2,9418.4,12257.6,3732.9,25446.3,22629.8,536.1,8547.4,1393.7,61,7853.6,1036.3,1662.2,,23565.8,4235,3236620
083,311634.2,119662.9,972,472225.4,413348.3,18589.3,11643.6,2117.4,5841.3,88.1,21529.6,2224.1,5911.4,1353,41861,541.7,2091.6,3616.2,1779.9,207733.5,14483.7,442,20681.2,95311.2,74630.1,4182.5,1891.5,192.3,8373.4,88.5,439.8,22.5,17372.3,66.8,1788825.1,916.9,6572.4,3997.3,17990.9,4744.8,22877.4,10.4,3006,4692.2,3073.1,130738.9,510356.6,379618.1,37576.9,976.7,1444.2,6435.6,183.3,984.4,24671.1,13884.5,2467.6,34876.7,19211.9,2644,16107,1335.1,57.2,10283.4,2083.1,1948,2358.2,13264,8642.6,4961797.9
085,188120.2,36042.2,103.1,239818.8,329122,12587.4,7609,1240.9,5110.9,963.8,12043,4861.6,1193.5,722.2,33484.9,156.7,869,270.3,90.3,100161.1,2642.9,745.4,12421.5,59512,47090.4,3996.1,190.1,43.6,7223.3,95.9,16.8,29.8,1640.2,3.9,1064092.5,954.8,2806.4,2926.9,3271.7,1556.7,1236.1,37.2,1229,1392.4,1942.4,67105.5,339192.9,272087.3,14624.1,123,318.4,3439.5,,80.5,13868.6,7296.9,345.8,14888.7,12573.4,194.2,5361.8,1140.6,3.1,9348,977.3,835.4,10111.6,8932.3,3477.2,2977995
086,1054.4,,,,953.6,76.3,,124.9,,260.4,,42.6,541.4,,3480.5,,337.6,932.6,1.4,92.1,,116.1,,,,,,333.2,979.2,,,21.4,,,9266.6,0,326.1,,109.1,,2200.5,,27.3,4714.2,326,,2208.4,2208.4,999.3,,60.6,,,,,1109,573.1,0,,2.6,0.6,,,0.4,,125.8,,744.1,0,34349.8
087,224025.5,33862.4,283.2,152412.4,298432.6,8047.1,6422.6,1633.7,2099.2,,12946.1,1361.9,1995.3,519.4,25647.8,81.5,89.4,1128.3,59.5,139251.2,10893.4,218.4,7413.1,60235.4,52822.2,5093.9,60.9,14.8,8640.7,,63.6,,2030.4,33.1,990937.4,273.5,1355.2,1403.6,3688.6,1588.9,3969,0.8,1117.8,3501.2,469,60935.9,264373,203436.9,12597,221.5,0.8,2344.1,193,80.2,5667.1,8106,355.3,8921.4,12186.3,529.1,9741.6,725.4,67.8,11652.9,1041.2,1255.9,,13519.3,2241.7,2686317.4
089,176025.7,66466.3,441.8,266543.4,255628.2,9026.7,7815.6,1116.5,1782.5,,40534.1,5613.7,1068.7,739.8,34695.9,348,182.6,969.6,167.1,144456.5,1905.2,414.3,7181.8,62364.6,55182.8,2329.4,9,493.8,10400.7,,49.2,0,5048.3,22.8,1196711.9,359.2,1198,2720.3,2900.4,1091.5,1320.3,1.8,2557.4,427.6,755.4,58438.2,247040.9,188602.5,11432,176.2,0.5,1962.7,,714.6,14473.9,10948.4,77.1,11324,15700.9,557.2,14712,1037.7,6.8,10223.4,1165.6,1973.7,,21745.2,5657.6,2987039.5
091,207675.8,26600.9,71.1,345703.3,260654.3,10246.6,26860.7,916.9,5063.3,,33641.3,3760.4,1065.9,326.1,21812.6,45.3,5.8,94.4,8.9,101777.5,4940,95.5,16098.1,73685.4,57587.3,716.5,0.3,38.9,4871.8,,,,10858.7,19.1,1168804.9,374,224.9,2914.3,3172.2,2229.2,512.9,0.8,2195.2,311.5,682.5,48119.7,342690.4,294571.1,23887.2,36.7,0.7,2942.2,,16.4,14479.8,11322.8,20.2,25394.1,18778.1,92,11332.5,1943.3,64.1,8896.3,1214.2,912.7,85,6063.5,5104.3,3214632.4
093,239673.5,131767.6,112.7,398598.1,314229,24870,19353.4,1680.7,5032.4,282.9,16892.2,2780.2,2028.3,567.1,50441.4,336.9,239.4,459.7,37.8,159194.6,29114.2,492.1,7177.7,97417.2,90239.6,4148.3,2.7,17.2,22101.6,,87,21.4,20605.2,10.4,1555272.9,453.4,11701.3,4271.4,6213,1669.2,4072.3,2.9,2491.5,1624.5,1844.8,98654.7,407090.9,308436.6,29423,187.4,65.6,2600.4,,1177.1,22422,9881.9,236.1,14137.5,20328.4,4020.1,15541.2,1269.3,,6368.9,1549.4,1255.1,27865.1,18009.5,4036.3,4224186.2
095,254402.6,73236,120.8,235427.7,420531.7,15795.3,12611.5,1492.5,1380,205.2,25972.2,4848.7,2646.5,964.2,32499.7,197,115.7,1244.4,135.3,142514.4,6453.3,755.4,8320.9,70112.3,61791.3,6340.1,54.6,17.5,7052.6,,175.9,21.4,5616,9.3,1369725.6,739.2,3701.9,3708.4,5656.9,1713.1,2304.8,27,2285.6,3564.1,2899.4,102306.3,394088,291782.3,21852.2,154.2,100.2,2348.3,,383.8,17395.7,10215.1,359.7,7218.5,13734.5,562.9,11475.7,946.5,1.7,4813.6,925.4,1025.7,5768.4,2184.4,4965,3683996.1
097,242879.5,75931.6,627.2,230322.1,249945.1,14689.9,23121.8,1763.8,4313.6,309,12658.9,748.4,2925.3,583.9,23874.3,570.5,578.9,5014.8,258.3,112994.1,3735.3,325.9,6982,61318.2,54336.5,3362.3,2066.6,156,4182.1,,59.4,21.4,5656.9,15.1,992105.7,581.4,12381.5,3081.5,5476.8,1985,962.8,602.2,1106,3692.1,1247.6,69815.1,394978.4,325163.5,19061,615.6,114.3,2847.2,0,500.2,12375.1,10373.7,2013.2,14996,17920.8,408.1,11351,909.9,1.1,7153.6,1235.5,1117.5,5415.1,7042.1,5404.8,3080364.1
099,236057.9,88703.3,829.6,514771.2,412749.3,28675.7,52316.9,2681.7,6936.4,268.7,38874.5,4999.7,9504.4,571.9,63314.9,1372.7,839.6,5966.3,761.1,136865.3,8703.9,678.9,23613.7,90376.4,66762.6,6159.1,141.6,80.5,17445.3,98,3224,21.4,3114.6,63.2,1922651.9,413.9,2964.7,3680,7182.1,1793.5,9217.7,7.1,6041.7,39798.9,26193.7,72407.3,388158.6,315751.4,24207.5,445.6,6457.5,4171.2,185.5,705.3,22041.7,23444.9,5398.5,29193.3,25585.2,670.9,17875.6,1914.2,5,21146.5,1593.2,1878.7,815.8,4776.3,8361.7,4824680.9
Grand Total,22361443.9,5855133.4,66748.7,27712782.3,33663059.4,1301556.7,1058728.9,150928.9,372891.2,29089.9,1764890.8,369259.2,242672.3,75628.3,3357527.8,39341.4,56856.2,154645.7,41502,14907912.8,684357.2,48842.1,1123533.3,6589649.7,5466117.8,521047.7,25320.9,18826.8,1091980.6,22788.8,41882.6,7358.7,770116.2,5500.7,124827734.8,45941.9,295540.5,301684.2,639336.6,231569.6,373775.7,7464,180466,422563,363322.3,7303987.6,34935166.4,27631187.5,2247837.5,32632.4,113248.3,307631.7,1866.3,68197.4,1412705.8,1027809.2,122548.6,2232743.6,1532374.8,91034.5,892076.7,112394.9,1932.1,768589.7,108574.2,145243.1,780582.2,1039730.6,471080.4,341070497
