County,FIPS,Cancer Incidence Rate Per 100k,Insecticide Sum,Herbicide Sum,Fungicide Sum,Adjuvant Sum
"Day County, South Dakota(6)",46037,475.1,2831.4,319579.0,3545.5,0.0
"Orange County, New York(7)",36071,475.1,1926.2,6995.400000000001,597.5,0.0
"Mercer County, West Virginia(6)",54055,474.9,99.3,3429.5,20.399999999999995,0.0
"Nicholas County, West Virginia(6)",54067,474.8,95.9,2280.6,6.799999999999999,0.0
"Gibson County, Tennessee(6)",47053,474.8,7238.000000000001,359814.4999999999,13572.9,0.0
"Hamlin County, South Dakota(6)",46057,474.8,1576.9,185835.30000000002,1692.7,0.0
"Hunterdon County, New Jersey(7)",34019,474.7,1187.5000000000002,20782.200000000004,464.5,0.0
"Sandusky County, Ohio(6)",39143,474.5,2610.2000000000003,149461.90000000002,2292.7,0.0
"Scott County, Tennessee(6)",47151,474.5,31.000000000000007,1979.7999999999997,4.4,0.0
"Berks County, Pennsylvania(6)",42011,474.4,3615.2000000000007,167008.19999999998,2795.9,0.0
"Scioto County, Ohio(6)",39145,474.4,391.40000000000003,19338.100000000006,355.4,0.0
"Antelope County, Nebraska(6)",31003,474.4,3962.2,478540.89999999997,8781.6,0.0
"Perry County, Pennsylvania(6)",42099,474.3,1628.8000000000002,62647.49999999999,807.1,0.0
"Jefferson County, Pennsylvania(6)",42065,474.3,1200.9999999999998,35569.6,486.3,0.0
"Martin County, Texas(7)",48317,474.2,4684.900000000001,289069.70000000007,236.8,0.0
"Hocking County, Ohio(6)",39073,474.1,205.00000000000003,4734.2,102.4,0.0
"Duchesne County, Utah(7)",49013,474.0,3326.8,15023.3,17.700000000000003,0.0
"Toombs County, Georgia(7)",13279,474.0,3136.600000000001,16617.7,1277.7000000000003,0.0
"Wilkinson County, Mississippi(6)",28157,474.0,1014.4,8807.5,127.9,0.0
"West Feliciana Parish, Louisiana(7)",22125,474.0,912.9,12872.300000000003,79.7,0.0
"Jackson County, West Virginia(6)",54035,473.9,37.5,7840.799999999998,16.6,0.0
"Athens County, Ohio(6)",39009,473.9,252.79999999999998,5259.9,89.20000000000002,0.0
"Grand Forks County, North Dakota(6)",38035,473.8,17844.0,520401.29999999993,21186.5,0.0
"Mifflin County, Pennsylvania(6)",42087,473.8,1308.5,35011.200000000004,471.79999999999995,0.0
"Bossier Parish, Louisiana(7)",22015,473.8,3279.8,68817.8,558.3,0.0
"Jasper County, Mississippi(6)",28061,473.8,27.8,3675.9999999999995,20.8,0.0
"Fannin County, Texas(7)",48147,473.7,6785.299999999999,51941.700000000004,777.1999999999999,0.0
"Madison County, North Carolina(6)",37115,473.7,86.70000000000002,10206.1,223.4,0.0
"Lawrence County, Pennsylvania(6)",42073,473.7,1460.9,65317.99999999999,963.8,0.0
"Sargent County, North Dakota(6)",38081,473.6,3111.0999999999995,318337.30000000005,3129.9,0.0
"Guilford County, North Carolina(6)",37081,473.5,1263.4,11066.9,645.3000000000001,0.0
"Claiborne County, Tennessee(6)",47025,473.5,73.0,5878.799999999999,45.6,0.0
"Chester County, South Carolina(6)",45023,473.5,599.0,11583.199999999997,153.10000000000002,0.0
"Snohomish County, Washington(7)",53061,473.4,275.50000000000006,6896.099999999999,231.6,0.0
"Lewis County, New York(7)",36049,473.3,1491.8,34735.0,438.59999999999997,0.0
"Nuckolls County, Nebraska(6)",31129,473.3,43431.0,402991.09999999986,6503.599999999999,0.0
"Whiteside County, Illinois(7)",17195,473.3,3402.8,412616.2,3627.0,0.0
"Madison County, New York(7)",36053,473.2,1774.4,64395.899999999994,854.9999999999999,0.0
"Knox County, Illinois(7)",17095,473.2,10380.999999999998,376368.6,2905.2999999999997,0.0
"Sarpy County, Nebraska(6)",31153,473.2,707.4,97582.8,1302.1,0.0
"Will County, Illinois(7)",17197,473.1,2870.9,277514.7,3657.8999999999996,0.0
"Clinton County, Ohio(6)",39027,473.1,3099.0,335022.9,3167.7,0.0
"Crittenden County, Kentucky(7)",21055,473.1,575.5999999999999,98778.89999999998,2043.4,0.0
"Brown County, South Dakota(6)",46013,473.1,4341.900000000001,622259.0,7341.7,0.0
"Polk County, Florida(6)",12105,473.1,30958.2,107728.19999999997,1655.3000000000002,0.0
"Lincoln County, Montana(6)",30053,473.0,57.2,2393.999999999999,106.6,0.0
"Bristol County, Massachusetts(7)",25005,473.0,206.5,2734.0,79.7,0.0
"Polk County, Tennessee(6)",47139,473.0,59.3,19775.900000000005,528.4,0.0
"Plaquemines Parish, Louisiana(7)",22075,472.9,0.0,3870.7999999999997,0.0,0.0
"Weakley County, Tennessee(6)",47183,472.9,1897.3999999999999,263437.69999999995,11482.7,0.0
"Saginaw County, Michigan(6)",26145,472.8,3166.4,208833.5,3361.1,0.0
"Gallatin County, Kentucky(7)",21077,472.8,127.10000000000001,9948.1,146.79999999999998,0.0
"Mitchell County, Iowa(7)",19131,472.8,4310.6,298993.4,3950.0,0.0
"Washington County, Maryland(6)",24043,472.7,3317.6000000000004,75978.99999999999,1282.8000000000002,0.0
"Mercer County, Pennsylvania(6)",42085,472.7,2075.3999999999996,94140.09999999999,1011.7,0.0
"Gordon County, Georgia(7)",13129,472.4,178.10000000000002,36059.799999999996,276.7,0.0
"Hettinger County, North Dakota(6)",38041,472.4,3218.2,254409.00000000003,8699.8,0.0
"Prentiss County, Mississippi(6)",28117,472.3,822.4000000000001,31732.500000000004,1075.0,0.0
"Pike County, Pennsylvania(6)",42103,472.3,213.9,162.7,73.4,0.0
"Upson County, Georgia(7)",13293,472.3,401.3,2709.7999999999997,296.9,0.0
"Crook County, Oregon(6)",41013,472.3,953.5000000000001,2978.4999999999995,59.2,0.0
"Edmonson County, Kentucky(7)",21061,472.3,154.4,23203.699999999997,371.0,0.0
"Nowata County, Oklahoma(6)",40105,472.3,396.40000000000003,22110.099999999995,160.5,0.0
"Wichita County, Texas(7)",48485,472.2,1857.8999999999999,72190.2,1656.6,0.0
"Cass County, North Dakota(6)",38017,472.2,6416.800000000001,887512.2000000001,12855.4,0.0
"Tulsa County, Oklahoma(6)",40143,472.2,888.4,7044.899999999999,109.5,0.0
"Fayette County, Iowa(7)",19065,472.1,4241.6,346640.29999999993,5433.8,0.0
"Miner County, South Dakota(6)",46097,472.1,2331.0,159994.8,2198.2,0.0
"Lamar County, Texas(7)",48277,472.1,10094.2,72045.1,947.3000000000002,0.0
"St. Lawrence County, New York(7)",36089,472.1,1782.3999999999999,40397.100000000006,532.6,0.0
"Warren County, Tennessee(6)",47177,471.9,531.2,43555.8,1224.3000000000002,0.0
"Cape Girardeau County, Missouri(6)",29031,471.9,3560.3999999999996,209550.49999999997,4465.5,0.0
"McMinn County, Tennessee(6)",47107,471.9,83.19999999999999,31002.000000000004,743.7,0.0
"Highlands County, Florida(6)",12055,471.9,20467.5,116129.19999999998,3013.8,0.0
"Morgan County, Missouri(6)",29141,471.8,1457.8,22185.499999999996,361.59999999999997,0.0
"Belmont County, Ohio(6)",39013,471.8,728.6,2282.3,13.6,0.0
"Crawford County, Illinois(7)",17033,471.8,1369.6999999999998,245120.99999999997,2929.5,0.0
"Washington County, Georgia(7)",13303,471.8,4514.599999999999,25255.0,1781.9000000000003,0.0
"Cumberland County, Illinois(7)",17035,471.8,1175.7,198056.90000000002,2079.8,0.0
"Greenbrier County, West Virginia(6)",54025,471.8,131.2,19913.000000000004,77.2,0.0
"Wheeler County, Oregon(6)",41069,471.5,402.2,3156.6,45.199999999999996,0.0
"Hamilton County, Ohio(6)",39061,471.4,2077.5,18251.400000000005,135.2,0.0
"Muskogee County, Oklahoma(6)",40101,471.4,699.2,40720.7,344.0,0.0
"Lee County, Illinois(7)",17103,471.4,3631.7,480431.0,4176.6,0.0
"Tangipahoa Parish, Louisiana(7)",22105,471.3,195.9,15107.100000000002,62.300000000000004,0.0
"Door County, Wisconsin(6)",55029,471.3,782.8000000000002,45766.09999999999,612.5,0.0
"Laurens County, South Carolina(6)",45059,471.3,148.0,24433.999999999993,118.99999999999997,0.0
"Coshocton County, Ohio(6)",39031,471.2,2061.6,53420.5,565.3,0.0
"Henderson County, Kentucky(7)",21101,471.2,2384.2,368832.4,6640.799999999999,0.0
"Brown County, Wisconsin(6)",55009,471.2,1203.0,81172.7,629.6,0.0
"Otoe County, Nebraska(6)",31131,471.1,67859.8,460662.89999999997,6371.3,0.0
"Clayton County, Georgia(7)",13063,471.1,47.6,560.0999999999999,14.1,0.0
"Grainger County, Tennessee(6)",47057,471.1,53.1,3665.1999999999994,16.200000000000003,0.0
"Ashland County, Wisconsin(6)",55003,471.1,231.79999999999998,5441.4,52.49999999999999,0.0
"Mahaska County, Iowa(7)",19123,471.1,3944.5,430835.99999999994,4206.7,0.0
"Rutherford County, North Carolina(6)",37161,471.1,22.2,6153.4,191.3,0.0
"Spink County, South Dakota(6)",46115,470.8,4119.4,481322.30000000005,6876.8,0.0
"Coffee County, Georgia(7)",13069,470.8,9178.800000000001,103333.3,4971.400000000001,0.0
"Early County, Georgia(7)",13099,470.7,20656.2,113313.99999999999,8530.400000000001,0.0
"Vernon County, Wisconsin(6)",55123,470.7,1815.7,118738.09999999998,1354.5,0.0
"Sac County, Iowa(7)",19161,470.7,7211.3,407717.89999999997,7571.300000000001,0.0
"Bradford County, Pennsylvania(6)",42015,470.6,1301.1000000000001,39608.1,634.0000000000001,0.0
"Kingfisher County, Oklahoma(6)",40073,470.6,5004.5,56254.200000000004,2765.7,0.0
"Talbot County, Maryland(6)",24041,470.5,3770.3,165883.90000000002,2555.9000000000005,0.0
"Pickens County, South Carolina(6)",45077,470.5,117.5,11996.799999999997,56.199999999999996,0.0
"Fayette County, Kentucky(7)",21067,470.4,192.2,16131.400000000001,246.8,0.0
"Potter County, Texas(7)",48375,470.2,162.6,17249.399999999998,125.3,0.0
"Worcester County, Massachusetts(7)",25027,470.1,1023.3999999999999,4432.2,402.6,0.0
"Casey County, Kentucky(7)",21045,470.1,291.9,29254.0,326.3,0.0
"Saunders County, Nebraska(6)",31155,470.1,3471.0,475269.9,6273.0,0.0
"Windsor County, Vermont(6)",50027,470.0,245.9,2436.6,91.10000000000001,0.0
"Johnson County, Texas(7)",48251,470.0,5012.5999999999985,55450.100000000006,585.0,0.0
"St. Clair County, Michigan(6)",26147,470.0,1431.2,91708.19999999998,1895.7,0.0
"Johnson County, Iowa(7)",19103,469.9,2137.7,263369.0,2799.9,0.0
"Cedar County, Iowa(7)",19031,469.9,2960.8999999999996,391320.0,4108.2,0.0
"Brooke County, West Virginia(6)",54009,469.9,135.1,525.8000000000001,10.9,0.0
"Martin County, North Carolina(6)",37117,469.9,33777.80000000001,171494.30000000002,4285.400000000001,0.0
"Lucas County, Ohio(6)",39095,469.9,661.9,52246.3,732.8000000000001,0.0
"Somerset County, Maine(6)",23025,469.8,396.20000000000005,8533.6,10.7,0.0
"Wexford County, Michigan(6)",26165,469.7,368.7,5708.499999999999,349.8,0.0
"Wilkes County, Georgia(7)",13317,469.7,232.2,6710.699999999999,59.3,0.0
"Upshur County, Texas(7)",48459,469.6,0.1,5108.0,61.9,0.0
"Henry County, Iowa(7)",19087,469.5,2491.0,263418.2,2573.8999999999996,0.0
"Sanders County, Montana(6)",30089,469.5,400.00000000000006,3862.699999999999,74.4,0.0
"Stokes County, North Carolina(6)",37169,469.3,553.2,4450.400000000001,192.5,0.0
"Hancock County, Iowa(7)",19081,469.3,5610.000000000001,396625.9000000001,5285.3,0.0
"McCone County, Montana(6)",30055,469.3,2050.5,249184.1,7320.8,0.0
"Cass County, Texas(7)",48067,469.3,25.8,7550.600000000001,26.5,0.0
"Lincoln County, Georgia(7)",13181,469.3,45.60000000000001,1279.3999999999996,17.3,0.0
"Troup County, Georgia(7)",13285,469.1,274.7,1613.5999999999997,260.6,0.0
"Grand Traverse County, Michigan(6)",26055,469.1,1667.6000000000004,6261.599999999999,1924.5,0.0
"Okanogan County, Washington(6)",53047,469.1,19670.199999999997,34855.100000000006,4569.1,0.0
"Andrew County, Missouri(6)",29003,469.0,3304.5,202558.09999999998,1098.6,0.0
"Ste. Genevieve County, Missouri(6)",29186,468.9,1178.7,31226.299999999996,527.5,0.0
"Pike County, Missouri(6)",29163,468.9,7837.199999999999,180421.40000000002,1341.3,0.0
"Pottawatomie County, Oklahoma(6)",40125,468.9,3257.2999999999997,35813.799999999996,315.90000000000003,0.0
"Shelby County, Iowa(7)",19165,468.7,7427.900000000001,417335.1,7752.800000000001,0.0
"Jefferson Parish, Louisiana(7)",22051,468.7,0.0,4749.6,0.0,0.0
"Perry County, Missouri(6)",29157,468.6,3456.3999999999996,112539.49999999999,2051.1,0.0
"Adams County, Nebraska(6)",31001,468.5,41383.5,419638.0,4941.1,0.0
"Carroll County, New Hampshire(6)",33003,468.5,108.7,453.1000000000001,21.7,0.0
"Crawford County, Pennsylvania(6)",42039,468.4,1773.1000000000001,89414.9,954.1,0.0
"Montague County, Texas(7)",48337,468.4,858.7,7874.999999999999,188.39999999999998,0.0
"Delaware County, New York(7)",36025,468.4,365.5,6214.5,136.4,0.0
"Beaver County, Utah(7)",49001,468.2,2746.1000000000004,11601.499999999998,0.0,0.0
"Buncombe County, North Carolina(6)",37021,468.2,85.39999999999999,4458.699999999998,78.19999999999999,0.0
"Jefferson County, Missouri(6)",29099,468.2,723.0999999999998,14666.5,217.5,0.0
"Douglas County, Georgia(7)",13097,468.1,50.89999999999999,286.20000000000005,40.00000000000001,0.0
"Rockland County, New York(7)",36087,468.1,87.7,59.4,27.999999999999996,0.0
"Scott County, Kentucky(7)",21209,468.1,217.70000000000005,12468.800000000003,158.6,0.0
"Jo Daviess County, Illinois(7)",17085,468.1,1748.6,200452.3,1733.6000000000001,0.0
"Hopkins County, Texas(7)",48223,468.0,233.80000000000004,16530.9,130.9,0.0
"Madison County, Nebraska(6)",31119,467.9,2765.7000000000003,329121.9,6197.900000000001,0.0
"Osage County, Missouri(6)",29151,467.9,1104.4000000000003,21217.3,308.0,0.0
"Jones County, Iowa(7)",19105,467.9,2623.1,326016.30000000005,3200.3999999999996,0.0
"Fayette County, Illinois(7)",17051,467.9,1949.6999999999998,342500.89999999997,4141.4,0.0
"Bradford County, Florida(6)",12007,467.7,1756.0,9383.6,221.79999999999995,0.0
"Sampson County, North Carolina(6)",37163,467.6,14089.599999999995,212890.0,5796.500000000001,0.0
"Gratiot County, Michigan(6)",26057,467.6,4093.8,126767.99999999999,6816.8,0.0
"Putnam County, Georgia(7)",13237,467.6,647.7,5773.999999999999,124.3,0.0
"Defiance County, Ohio(6)",39039,467.5,929.5999999999998,126128.59999999999,2054.2,0.0
"McCulloch County, Texas(7)",48307,467.3,1382.7999999999997,36835.5,420.5,0.0
"Alexander County, North Carolina(6)",37003,467.3,592.0,12334.2,222.49999999999997,0.0
"St. Clair County, Illinois(7)",17163,467.3,7027.6,458680.4,8319.8,0.0
"Bedford County, Pennsylvania(6)",42009,467.3,2785.7000000000003,63920.7,921.4999999999999,0.0
"Fond du Lac County, Wisconsin(6)",55039,467.2,2850.1,165778.60000000003,1507.8999999999999,0.0
"Louisa County, Iowa(7)",19115,467.1,2452.1000000000004,268659.0,2634.8999999999996,0.0
"Van Zandt County, Texas(7)",48467,467.0,24.8,16913.399999999998,220.1,0.0
"Tippah County, Mississippi(6)",28139,466.9,673.8999999999999,26781.100000000002,822.4000000000001,0.0
"Caldwell County, Kentucky(7)",21033,466.8,1068.3,161024.80000000002,3905.3,0.0
"Crawford County, Ohio(6)",39033,466.8,2799.1,180644.10000000003,2601.0,0.0
"Ripley County, Missouri(6)",29181,466.8,284.49999999999994,18053.5,883.5999999999999,0.0
"Kossuth County, Iowa(7)",19109,466.8,9357.4,665599.7,9033.900000000001,0.0
"Webster County, Georgia(7)",13307,466.7,4336.6,25852.9,1142.0000000000002,0.0
"Schoharie County, New York(7)",36095,466.6,446.8,7428.3,161.7,0.0
"Bibb County, Georgia(7)",13021,466.5,503.6,1749.7999999999997,215.9,0.0
"McHenry County, Illinois(7)",17111,466.5,2844.7,238410.60000000003,3076.1000000000004,0.0
"York County, Pennsylvania(6)",42133,466.5,3172.4000000000005,179196.89999999997,2750.5000000000005,0.0
"Baylor County, Texas(7)",48023,466.4,622.6999999999999,51947.9,2085.7,0.0
"Columbiana County, Ohio(6)",39029,466.4,3196.5,44255.299999999996,889.5000000000001,0.0
"Monroe County, Georgia(7)",13207,466.3,73.89999999999999,1887.6,30.4,0.0
"Howard County, Nebraska(6)",31093,466.2,23580.299999999996,211479.09999999998,6258.500000000001,0.0
"Sabine Parish, Louisiana(7)",22085,466.2,0.0,3163.2,1.3,0.0
"Burke County, North Carolina(6)",37023,466.2,117.6,4108.9,157.6,0.0
"Caroline County, Maryland(6)",24011,466.1,4353.5,192948.49999999997,3216.6000000000004,0.0
"Stillwater County, Montana(6)",30095,466.1,1404.5,168852.4,620.8000000000001,0.0
"Glacier County, Montana(6)",30035,466.0,2017.7,208321.2,3650.7999999999997,0.0
"White County, Illinois(7)",17193,465.9,2723.2000000000003,218862.90000000005,3932.1,0.0
"Hanson County, South Dakota(6)",46061,465.9,2746.9000000000005,187245.00000000003,2170.7999999999997,0.0
"Bergen County, New Jersey(7)",34003,465.8,243.60000000000002,854.1000000000003,111.59999999999998,0.0
"Orange County, Texas(7)",48361,465.7,0.1,12575.199999999999,0.1,0.0
"LaFourche Parish, Louisiana(7)",22057,465.7,59.900000000000006,34657.4,31.2,0.0
"Harrison County, Ohio(6)",39067,465.7,921.7,10855.8,121.8,0.0
"Brunswick County, North Carolina(6)",37019,465.6,1130.0,29696.7,607.3,0.0
"Ramsey County, North Dakota(6)",38071,465.6,5150.200000000001,274578.4,9634.1,0.0
"Sagadahoc County, Maine(6)",23023,465.6,139.79999999999998,708.1000000000001,27.6,0.0
"Perry County, Tennessee(6)",47135,465.6,68.79999999999998,13696.699999999999,250.7,0.0
"Miami County, Ohio(6)",39109,465.5,1959.3,152555.4,1424.5,0.0
"Lake County, Montana(6)",30047,465.5,1094.8000000000002,13080.9,377.0,0.0
"Hill County, Texas(7)",48217,465.4,11930.899999999998,211467.40000000002,1876.7,0.0
"Hutchinson County, Texas(7)",48233,465.4,1422.6999999999998,155727.99999999997,879.4,0.0
"Windham County, Vermont(6)",50025,465.3,333.0,2984.7999999999997,130.8,0.0
"Waushara County, Wisconsin(6)",55137,465.3,3052.7,96455.2,2506.4999999999995,0.0
"Stone County, Mississippi(6)",28131,465.2,490.5,4789.5,196.09999999999997,0.0
"Rapides Parish, Louisiana(7)",22079,465.2,21146.399999999994,133573.79999999996,3373.6,0.0
"Pettis County, Missouri(6)",29159,465.1,7798.999999999999,169533.20000000004,3343.7,0.0
"Washington County, Nebraska(6)",31177,465.1,1657.2000000000003,214201.59999999995,2799.8,0.0
"Josephine County, Oregon(6)",41033,465.1,300.50000000000006,3187.4,252.20000000000002,0.0
"Florence County, Wisconsin(6)",55037,465.0,131.9,1989.1,194.19999999999996,0.0
"Meriwether County, Georgia(7)",13199,465.0,455.09999999999997,4076.7000000000003,319.9,0.0
"Ashtabula County, Ohio(6)",39007,464.9,1455.9,44750.0,874.6,0.0
"Stephens County, Oklahoma(6)",40137,464.8,841.7,23050.3,123.1,0.0
"Jasper County, Iowa(7)",19099,464.8,4878.5,398619.89999999997,6748.299999999999,0.0
"Coffee County, Tennessee(6)",47031,464.8,825.2,65895.19999999998,2142.6000000000004,0.0
"Overton County, Tennessee(6)",47133,464.8,91.30000000000001,19180.1,181.5,0.0
"Newton County, Mississippi(6)",28101,464.6,193.8,10240.300000000001,190.8,0.0
"Jackson County, Wisconsin(6)",55053,464.6,1225.6000000000001,85057.50000000001,736.8000000000001,0.0
"Lafayette Parish, Louisiana(7)",22055,464.6,746.6,21025.7,818.4,0.0
"Sumner County, Tennessee(6)",47165,464.6,497.09999999999997,69515.9,1111.5,0.0
"Henderson County, North Carolina(6)",37089,464.6,8131.000000000001,6533.499999999998,731.4,0.0
"Gem County, Idaho(7)",16045,464.5,865.9,11150.699999999999,950.2,0.0
"Liberty County, Texas(7)",48291,464.4,602.1,13029.700000000003,108.9,0.0
"Rogers County, Oklahoma(6)",40131,464.4,311.30000000000007,14141.9,152.8,0.0
"Chatham County, North Carolina(6)",37037,464.3,494.2000000000001,19082.500000000004,256.4,0.0
"Buchanan County, Missouri(6)",29021,464.3,2896.9,189466.40000000002,1016.0000000000001,0.0
"Kaufman County, Texas(7)",48257,464.3,10605.1,40808.70000000001,911.5999999999999,0.0
"Tucker County, West Virginia(6)",54093,464.2,149.70000000000002,1679.9,11.7,0.0
"Buffalo County, Nebraska(6)",31019,464.2,60377.8,440931.7,12855.3,0.0
"Screven County, Georgia(7)",13251,464.2,12503.2,80354.50000000001,2652.8,0.0
"Smith County, Texas(7)",48423,464.1,40.699999999999996,8922.300000000001,108.0,0.0
"Cumberland County, North Carolina(6)",37051,464.1,2962.7999999999997,54433.100000000006,1281.8999999999999,0.0
"Fentress County, Tennessee(6)",47049,464.1,62.60000000000001,13708.4,87.19999999999999,0.0
"New Hanover County, North Carolina(6)",37129,464.0,34.4,327.40000000000003,40.5,0.0
"Kennebec County, Maine(6)",23011,464.0,405.20000000000005,7409.6,24.4,0.0
"Scott County, Mississippi(6)",28123,464.0,1103.7,17218.899999999998,193.1,0.0
"Tallahatchie County, Mississippi(6)",28135,464.0,28201.600000000002,580804.2999999999,3576.8,0.0
"Jefferson County, Oklahoma(6)",40067,463.9,1112.6999999999998,22258.8,265.7,0.0
"Jackson County, Illinois(7)",17077,463.9,2451.7000000000003,208729.60000000003,3958.6,0.0
