County,FIPS,Cancer Incidence Rate Per 100k,Breast Cancer Incidence Rate Per 100k,Leukemia Incidence Rate Per 100k,Lung Cancer Incidence Rate Per 100k,Non-Hodgkin Lymphoma Incidence Rate Per 100k,Prostate Cancer Incidence Rate Per 100k,Insecticide Sum,Herbicide Sum,Fungicide Sum
"Union County, Florida(6)",12125,1237.4,250.6,56.5,182.9,48.5,295.7,253.1,7146.599999999999,241.5
"Palo Alto County, Iowa(7)",19147,658.1,239.7,33.6,141.9,47.9,258.5,5897.5,269873.7,4271.9
"Treasure County, Montana(6)",30103,652.2,213.0,29.2,132.3,41.7,229.1,839.8000000000001,76881.90000000001,488.30000000000007
"Polk County, Texas(7)",48373,633.6,209.5,27.7,131.5,40.2,226.7,1.2,1694.6000000000004,1.6
"Floyd County, Kentucky(7)",21071,616.8,204.6,27.7,127.7,36.7,225.7,4.199999999999999,812.9,3.8
"Logan County, Nebraska(6)",31113,609.8,198.3,27.2,126.4,34.7,219.4,604.4999999999999,39672.1,420.4
"Powell County, Kentucky(7)",21197,597.4,196.9,26.5,125.5,32.9,212.1,41.900000000000006,9616.700000000003,294.49999999999994
"Blaine County, Nebraska(6)",31009,595.9,196.2,26.3,123.6,32.1,207.7,88.50000000000001,3928.2000000000007,36.5
"Golden Valley County, Montana(6)",30037,589.6,194.9,26.3,123.6,31.6,206.3,544.1,34871.00000000001,165.6
"Lincoln County, Kentucky(7)",21137,584.7,187.3,26.1,123.4,30.8,205.9,299.09999999999997,29360.500000000004,491.3
"Logan County, West Virginia(6)",54045,583.8,186.3,26.0,121.7,30.7,204.9,0.5,286.5,0.4
"Mercer County, Kentucky(7)",21167,581.5,183.5,25.6,119.7,30.2,199.0,227.7,22779.100000000002,363.80000000000007
"Perry County, Kentucky(7)",21193,578.1,183.1,25.3,119.2,30.2,197.1,22.5,1279.5000000000002,6.700000000000001
"Fleming County, Kentucky(7)",21069,576.0,182.8,25.2,116.7,30.1,197.0,266.79999999999995,22394.8,457.70000000000005
"Grant County, Kentucky(7)",21081,575.7,181.6,24.9,116.7,30.0,195.2,191.79999999999998,3788.2,35.1
"Pickens County, Georgia(7)",13227,575.3,181.5,24.8,116.4,29.9,192.4,15.5,1320.7000000000005,4.699999999999999
"Adams County, Wisconsin(6)",55001,575.1,180.9,24.6,116.1,29.9,192.3,3617.9999999999995,87732.60000000002,3429.6000000000004
"Owsley County, Kentucky(7)",21189,574.9,178.9,24.4,115.7,29.9,192.2,24.599999999999998,928.8000000000001,4.8999999999999995
"Bath County, Kentucky(7)",21011,574.8,176.6,24.3,114.8,29.8,190.9,120.69999999999999,14284.999999999998,264.09999999999997
"Lee County, Kentucky(7)",21129,574.7,176.4,24.1,114.7,29.8,190.6,21.700000000000003,1037.6000000000001,15.299999999999997
"Lee County, Georgia(7)",13177,573.6,176.2,24.0,113.9,29.3,189.2,15784.6,79725.09999999999,5655.499999999998
"Monroe County, Kentucky(7)",21171,572.4,175.4,23.8,113.0,29.3,187.3,610.6,34454.899999999994,433.9
"Livingston County, Kentucky(7)",21139,568.9,174.5,23.7,112.2,29.1,185.1,706.0999999999999,104225.7,1691.3000000000002
"Scott County, Illinois(7)",17171,568.6,174.4,23.5,111.6,29.0,185.0,3793.1000000000004,150070.4,1225.1000000000001
"Taylor County, Kentucky(7)",21217,568.1,174.0,23.3,111.5,28.7,184.6,419.19999999999993,40488.6,546.1
"Cass County, Iowa(7)",19029,567.8,171.9,23.3,109.3,28.6,184.6,3057.8,309589.5999999999,2936.7
"Menard County, Illinois(7)",17129,567.2,170.7,23.3,109.2,28.5,183.9,1113.4,200427.90000000002,2680.1
"Clay County, Kentucky(7)",21051,566.4,170.1,23.2,109.2,28.0,183.8,207.09999999999997,2538.7000000000003,59.80000000000001
"McDuffie County, Georgia(7)",13189,566.3,169.8,23.1,108.8,28.0,183.0,471.4,3723.0999999999995,126.19999999999999
"Pleasants County, West Virginia(6)",54073,566.2,169.4,22.8,108.2,28.0,182.4,103.10000000000001,413.29999999999995,9.399999999999999
"Knox County, Kentucky(7)",21121,566.2,169.3,22.7,108.2,27.8,180.4,27.0,2497.5000000000005,21.299999999999997
"Lawrence County, Kentucky(7)",21127,565.7,168.0,22.7,108.0,27.7,179.2,18.9,1160.5000000000002,13.5
"Marion County, Illinois(7)",17121,565.4,166.7,22.6,107.4,27.7,178.1,1214.3,220311.4,3165.7
"Hitchcock County, Nebraska(6)",31087,563.9,166.6,22.4,107.2,27.6,177.6,4320.900000000001,315298.9,2044.7999999999997
"Jefferson County, New York(7)",36045,562.7,165.8,22.4,107.0,27.5,177.6,2106.1,46950.59999999999,621.5
"Trousdale County, Tennessee(6)",47169,561.5,164.7,22.4,106.8,27.5,175.6,29.1,3902.5999999999995,16.7
"Bryan County, Georgia(7)",13029,561.0,164.5,22.4,106.5,27.4,175.3,572.8999999999999,1553.0000000000002,190.19999999999996
"Iberville Parish, Louisiana(7)",22047,560.3,164.1,22.3,106.4,27.0,175.1,1525.6,50539.799999999996,552.0999999999999
"Stonewall County, Texas(7)",48433,560.2,164.1,22.3,106.0,27.0,174.9,1333.1000000000001,33344.1,259.3
"Lewis County, West Virginia(6)",54041,560.2,164.0,22.2,105.4,27.0,173.8,110.00000000000001,1305.6,4.8
"Harlan County, Kentucky(7)",21095,559.5,163.5,22.0,105.4,26.9,173.5,97.50000000000001,34.3,6.3999999999999995
"Aurora County, South Dakota(6)",46003,559.4,163.3,22.0,105.4,26.9,173.4,1128.2,130277.79999999996,1716.3999999999999
"Cape May County, New Jersey(7)",34009,559.0,163.2,22.0,105.2,26.8,172.9,175.70000000000002,823.9999999999999,51.50000000000001
"McCook County, South Dakota(6)",46087,558.8,162.9,21.9,104.8,26.7,172.4,1559.8,83270.4,1197.9
"Greeley County, Nebraska(6)",31077,557.8,162.7,21.9,104.8,26.7,172.2,27303.3,170976.1,4878.599999999999
"Adair County, Kentucky(7)",21001,557.4,162.7,21.9,104.7,26.3,172.0,269.59999999999997,33145.9,376.1
"Montgomery County, Missouri(6)",29139,557.1,162.5,21.9,104.6,26.2,171.7,4899.000000000001,168644.99999999997,2642.3
"Butler County, Kentucky(7)",21031,557.1,162.4,21.8,104.4,26.2,171.3,377.50000000000006,59014.69999999999,812.6
"Morgan County, Illinois(7)",17137,556.7,161.9,21.8,104.3,26.2,171.2,8041.5,316975.30000000005,2578.6000000000004
"Nassau County, Florida(6)",12089,555.9,161.8,21.8,104.2,26.2,170.8,134.6,2524.299999999999,129.6
"Burnett County, Wisconsin(6)",55013,555.6,161.7,21.7,104.1,26.2,170.3,547.9,31315.9,307.7
"Christian County, Illinois(7)",17021,555.4,160.5,21.6,103.9,26.1,169.2,11482.399999999998,472959.9000000001,3868.4
"Bracken County, Kentucky(7)",21023,555.3,160.5,21.6,102.9,26.1,168.4,251.09999999999994,6021.2,55.099999999999994
"Clay County, South Dakota(6)",46027,554.9,160.1,21.6,102.8,26.1,167.7,2114.8999999999996,210699.20000000004,1152.2
"Montgomery County, Iowa(7)",19137,554.8,160.0,21.5,102.7,26.1,167.6,2118.7999999999997,221829.3,2143.5
"Cherokee County, Iowa(7)",19035,554.3,159.7,21.5,102.3,25.9,166.5,6104.8,279960.7,4491.1
"Logan County, Illinois(7)",17107,554.1,159.5,21.4,102.1,25.9,166.0,2815.2999999999997,524450.1999999998,6940.400000000001
"Terrell County, Georgia(7)",13273,554.0,159.4,21.4,102.0,25.9,166.0,17814.499999999996,100467.49999999997,4445.9
"Potter County, South Dakota(6)",46107,554.0,159.4,21.4,101.5,25.8,165.9,4461.199999999999,238454.5,7044.5
"Lawrence County, Ohio(6)",39087,553.5,159.3,21.3,101.4,25.8,165.5,95.5,3676.0,37.099999999999994
"Niagara County, New York(7)",36063,552.7,159.2,21.3,100.8,25.8,165.2,8953.500000000004,74218.19999999998,3151.7000000000003
"Greene County, Iowa(7)",19073,551.6,159.1,21.2,100.8,25.7,165.1,7064.500000000001,407465.8000000001,7539.300000000001
"Cumberland County, Kentucky(7)",21057,550.9,159.1,21.2,100.7,25.7,165.1,83.2,10787.9,121.3
"Montour County, Pennsylvania(6)",42093,550.5,158.7,21.2,100.4,25.7,165.0,479.1,22790.4,402.99999999999994
"Russell County, Kentucky(7)",21207,550.4,158.4,21.0,100.4,25.6,165.0,141.6,20915.800000000003,259.1
"Johnson County, Kentucky(7)",21115,549.9,158.3,21.0,100.3,25.6,164.8,18.700000000000006,1275.4,6.1
"Musselshell County, Montana(6)",30065,549.7,158.2,20.8,100.3,25.5,164.6,863.4000000000001,39645.5,148.4
"Piscataquis County, Maine(6)",23021,549.5,157.9,20.8,99.9,25.5,164.5,60.8,760.1000000000001,7.8999999999999995
"Clay County, Illinois(7)",17025,548.6,157.6,20.8,99.6,25.5,164.1,1227.1999999999998,230680.40000000005,3317.5000000000005
"Orleans County, New York(7)",36073,548.4,157.6,20.8,99.5,25.4,162.9,9740.0,43650.6,9405.599999999999
"Turner County, Georgia(7)",13287,548.2,157.4,20.8,98.6,25.4,162.6,8435.699999999999,71930.5,4062.8
"Haakon County, South Dakota(6)",46055,548.2,157.1,20.6,98.4,25.4,162.2,3994.1,215715.0,3160.2000000000003
"East Carroll Parish, Louisiana(7)",22035,547.9,157.0,20.6,98.3,25.3,161.7,48086.1,504993.80000000005,3866.3000000000006
"Pike County, Kentucky(7)",21195,547.3,156.9,20.6,98.3,25.3,160.7,6.3,1232.9,3.2
"Cerro Gordo County, Iowa(7)",19033,547.2,156.9,20.5,97.9,25.3,160.0,4997.8,354172.00000000006,4765.7
"McLean County, Kentucky(7)",21149,546.6,156.4,20.4,97.7,25.2,159.2,1417.5000000000002,215864.09999999998,4087.5
"Macon County, Illinois(7)",17115,546.0,156.4,20.3,97.6,25.2,158.8,2310.6,436219.4,5762.500000000001
"Mississippi County, Missouri(6)",29133,545.7,156.1,20.3,97.4,25.2,158.5,3702.1000000000004,314630.3,10009.3
"Prairie County, Montana(6)",30079,545.6,156.1,20.3,97.4,25.1,158.5,294.0,39370.1,1258.8000000000002
"Breathitt County, Kentucky(7)",21025,545.3,156.1,20.2,97.3,25.1,158.4,7.6,844.8,19.9
"Grundy County, Illinois(7)",17063,545.1,156.1,20.2,96.9,25.0,158.4,2537.8999999999996,249366.80000000002,3086.8999999999996
"St. Landry Parish, Louisiana(7)",22097,544.8,156.0,20.2,96.9,25.0,158.1,17168.8,204119.1,7611.9
"Whitley County, Kentucky(7)",21235,544.1,155.9,20.2,96.6,24.9,158.0,38.5,4293.0,20.599999999999998
"Owen County, Kentucky(7)",21187,543.9,155.6,20.1,96.6,24.9,158.0,520.0000000000001,9764.0,89.8
"Buffalo County, South Dakota(6)",46017,543.9,155.5,20.1,96.3,24.9,157.7,796.5,56843.8,636.9
"Rosebud County, Montana(6)",30087,543.4,155.4,20.0,96.3,24.9,157.6,445.9,36394.3,809.0999999999999
"Pike County, Illinois(7)",17149,543.4,155.3,20.0,96.2,24.9,157.5,9178.4,354458.4,2897.1
"Marion County, Kentucky(7)",21155,543.2,155.3,20.0,96.0,24.9,157.4,459.8,52714.2,707.8
"Franklin County, Iowa(7)",19069,542.8,155.1,20.0,96.0,24.9,157.3,5696.3,401085.4,5267.4
"Estill County, Kentucky(7)",21065,542.3,154.7,20.0,95.9,24.9,156.9,23.199999999999996,5474.800000000001,135.79999999999998
"Foard County, Texas(7)",48155,541.5,153.9,19.9,95.5,24.8,156.5,622.6,22095.400000000005,1798.0
"Pocahontas County, Iowa(7)",19151,541.5,153.7,19.9,95.4,24.8,156.5,6968.7,320613.0,5192.7
"Onslow County, North Carolina(6)",37133,540.4,153.5,19.9,95.4,24.8,156.4,2974.5,56318.700000000004,1096.7
"Oswego County, New York(7)",36075,540.3,153.3,19.9,95.4,24.7,156.3,1501.6000000000001,21176.4,1691.3999999999999
"Houston County, Tennessee(6)",47083,540.2,153.1,19.9,95.0,24.7,156.3,4.5,1700.3,5.0
"Sangamon County, Illinois(7)",17167,539.8,153.0,19.9,94.7,24.7,156.2,13508.8,495801.7000000001,3940.9
"Hernando County, Florida(6)",12053,539.6,152.9,19.8,94.7,24.7,156.2,983.9999999999999,8031.600000000001,158.8
"Grenada County, Mississippi(6)",28043,539.2,152.9,19.8,94.6,24.6,156.2,5770.2,49584.0,165.1
"Harrison County, Kentucky(7)",21097,539.1,152.4,19.8,94.5,24.6,156.0,361.7,20341.0,280.19999999999993
"Tishomingo County, Mississippi(6)",28141,538.5,152.2,19.8,94.3,24.6,155.7,962.4,19365.6,54.99999999999999
"Wolfe County, Kentucky(7)",21237,538.5,152.1,19.7,94.2,24.6,155.6,46.80000000000001,865.5,4.5
"Shelby County, Illinois(7)",17173,538.3,152.0,19.7,94.2,24.6,155.6,2922.3,498051.29999999993,5428.4
"Kingsbury County, South Dakota(6)",46077,538.0,151.9,19.7,94.1,24.6,155.5,4056.7999999999997,273668.6,3483.500000000001
"Carter County, Kentucky(7)",21043,537.6,151.6,19.6,94.0,24.5,155.4,35.6,3081.7000000000003,7.9
"Humphreys County, Tennessee(6)",47085,537.5,151.5,19.6,93.9,24.5,155.1,84.5,23786.3,412.7
"Lincoln County, West Virginia(6)",54043,537.2,151.5,19.6,93.9,24.5,155.0,96.0,1143.2,6.5
"Webster County, West Virginia(6)",54101,537.1,151.5,19.6,93.8,24.5,154.8,95.8,311.3,7.199999999999999
"Cortland County, New York(7)",36023,537.0,151.5,19.6,93.8,24.4,154.7,994.9000000000001,36742.6,490.59999999999997
"McLean County, North Dakota(6)",38055,536.6,151.4,19.5,93.8,24.4,154.6,5745.0,616187.2999999999,22979.2
"Faulk County, South Dakota(6)",46049,536.5,151.4,19.5,93.8,24.4,154.6,3307.7000000000003,301709.3,4778.9
"Logan County, Kentucky(7)",21141,536.2,151.4,19.5,93.7,24.4,154.6,2213.9,326121.2,9575.500000000002
"Jasper County, Georgia(7)",13159,536.1,151.3,19.5,93.4,24.4,154.5,416.1,3574.2999999999993,118.9
"Minnehaha County, South Dakota(6)",46099,535.9,151.3,19.5,93.0,24.4,154.2,3627.2999999999997,243136.9,2910.8
"Grayson County, Kentucky(7)",21085,535.6,151.2,19.5,92.7,24.4,154.1,398.1,57810.10000000001,812.8000000000001
"Rockcastle County, Kentucky(7)",21203,535.6,151.0,19.5,92.7,24.4,154.0,86.10000000000001,14734.5,248.4
"Calhoun County, Iowa(7)",19025,535.4,150.9,19.4,92.6,24.4,153.7,7342.7,423034.00000000006,7856.100000000001
"Hart County, Kentucky(7)",21099,534.8,150.9,19.4,92.6,24.4,153.7,488.09999999999997,32567.9,450.5
"Dewey County, South Dakota(6)",46041,534.6,150.9,19.4,92.6,24.3,153.6,1914.8000000000002,49429.7,1196.3
"Swain County, North Carolina(6)",37173,534.5,150.8,19.3,92.3,24.3,153.5,36.9,834.9999999999998,68.7
"Mercer County, Illinois(7)",17131,534.4,150.7,19.3,92.2,24.3,153.4,2463.5,335497.4,2945.7999999999997
"Henry County, Kentucky(7)",21103,534.4,150.5,19.3,92.1,24.3,153.4,478.79999999999995,31236.2,271.20000000000005
"Macoupin County, Illinois(7)",17117,534.2,150.5,19.3,92.1,24.3,153.3,10868.4,431117.70000000007,3590.4999999999995
"Erie County, New York(7)",36029,534.0,150.2,19.3,91.9,24.2,153.0,3119.5,48553.799999999996,1075.1
"Gloucester County, New Jersey(7)",34015,533.7,150.1,19.3,91.9,24.2,152.8,2218.8,19779.6,491.9
"Sumter County, Georgia(7)",13261,532.9,150.0,19.3,91.7,24.2,152.7,20292.600000000002,110504.59999999998,7387.900000000001
"Ocean County, New Jersey(7)",34029,532.8,150.0,19.2,91.7,24.1,152.7,89.6,1134.4999999999998,26.3
"Washington County, Ohio(6)",39167,532.7,149.7,19.2,91.7,24.1,152.5,1058.4,13935.600000000002,255.89999999999998
"Covington County, Mississippi(6)",28031,532.4,149.6,19.2,91.5,24.1,152.5,787.6999999999999,8689.0,135.6
"Boyd County, Kentucky(7)",21019,532.2,149.5,19.2,91.2,24.1,152.5,22.5,1000.4000000000001,3.9
"Grand Isle County, Vermont(6)",50013,532.1,149.3,19.2,91.2,24.0,152.3,198.70000000000002,3155.8,69.5
"Montgomery County, Kentucky(7)",21173,531.4,149.1,19.2,91.2,24.0,152.2,127.19999999999999,10435.3,109.19999999999999
"Meigs County, Tennessee(6)",47121,531.3,149.1,19.2,91.0,24.0,152.2,20.000000000000004,9494.0,227.9
"Emmet County, Iowa(7)",19063,531.1,149.0,19.1,90.7,24.0,152.1,4291.400000000001,198483.0,3182.7999999999997
"Madison County, Missouri(6)",29123,531.0,149.0,19.1,90.7,24.0,152.0,152.3,5515.0999999999985,43.800000000000004
"Macon County, Tennessee(6)",47111,530.8,149.0,19.1,90.7,23.9,151.9,1284.5000000000005,38161.59999999999,634.1
"Tyrrell County, North Carolina(6)",37177,530.6,148.7,19.1,90.6,23.9,151.7,4296.1,111034.59999999999,3688.0
"Roane County, West Virginia(6)",54087,530.5,148.7,19.0,90.6,23.9,151.7,23.3,7505.099999999999,4.3
"Green County, Kentucky(7)",21087,530.0,148.6,19.0,90.6,23.9,151.7,560.0,34918.8,518.6
"Vilas County, Wisconsin(6)",55125,529.8,148.5,19.0,90.5,23.9,151.5,86.3,1110.8999999999999,109.80000000000001
"Pendleton County, Kentucky(7)",21191,528.9,148.4,19.0,90.5,23.9,151.5,214.2,12011.4,88.7
"Ford County, Illinois(7)",17053,528.8,148.4,19.0,90.4,23.9,151.5,1883.6,333495.8,4997.5
"Morehouse Parish, Louisiana(7)",22067,528.8,148.3,19.0,90.4,23.9,151.5,56024.29999999998,643356.2,7938.800000000001
"Jones County, South Dakota(6)",46075,528.5,148.3,19.0,90.3,23.8,151.5,4576.000000000001,122823.5,1012.7
"Bureau County, Illinois(7)",17011,528.4,148.2,18.9,90.3,23.8,151.4,3633.3,503783.9,4438.3
"Union County, South Dakota(6)",46127,528.1,148.1,18.9,90.3,23.8,151.4,2121.5,236495.50000000003,1389.8000000000002
"Oldham County, Kentucky(7)",21185,528.0,147.9,18.9,90.3,23.8,151.4,83.80000000000001,16380.699999999999,124.3
"Monroe County, Iowa(7)",19135,527.8,147.9,18.9,90.2,23.8,151.3,1474.3999999999999,65910.99999999999,362.30000000000007
"Robertson County, Kentucky(7)",21201,527.8,147.9,18.9,90.1,23.8,151.0,34.2,1940.7999999999997,7.500000000000001
"Metcalfe County, Kentucky(7)",21169,527.7,147.9,18.9,90.0,23.7,150.9,457.70000000000005,21597.999999999996,263.7
"Wyoming County, New York(7)",36121,527.5,147.8,18.8,90.0,23.7,150.8,7904.6,101942.2,2473.8
"Delaware County, Iowa(7)",19055,527.2,147.6,18.8,90.0,23.7,150.5,3940.0000000000005,309601.3,4841.1
"Chautauqua County, New York(7)",36013,527.1,147.5,18.8,89.9,23.7,150.3,1703.7999999999997,21695.4,661.1
"Mason County, Illinois(7)",17125,527.0,147.5,18.8,89.7,23.7,150.3,2650.9,346181.69999999995,5060.7
"Decatur County, Iowa(7)",19053,527.0,147.5,18.8,89.7,23.7,150.3,2056.6,95544.9,566.1
"Yalobusha County, Mississippi(6)",28161,526.9,147.4,18.8,89.7,23.6,150.2,4421.699999999999,44513.80000000001,406.70000000000005
"Schuyler County, New York(7)",36097,526.9,147.4,18.8,89.6,23.6,150.2,771.8999999999999,15998.599999999999,224.1
"Schuylkill County, Pennsylvania(6)",42107,526.8,147.4,18.8,89.6,23.6,150.1,1206.1,61675.2,986.8
"Spencer County, Kentucky(7)",21215,526.5,147.4,18.8,89.6,23.6,150.0,227.90000000000003,18389.000000000004,415.6
"Appanoose County, Iowa(7)",19007,526.4,147.3,18.8,89.5,23.6,149.9,2058.0,92469.19999999998,568.8000000000001
"Monmouth County, New Jersey(7)",34025,526.4,147.3,18.8,89.5,23.6,149.9,685.5,8068.8,251.1
"Nantucket County, Massachusetts(7)",25019,526.4,147.3,18.7,89.2,23.6,149.8,15.2,18.999999999999996,6.0
"Penobscot County, Maine(6)",23019,526.2,147.2,18.7,89.1,23.6,149.7,870.2,13709.500000000002,93.8
"Hancock County, Tennessee(6)",47067,526.0,147.1,18.7,89.1,23.5,149.7,30.800000000000004,2578.8999999999996,14.200000000000001
"Boone County, West Virginia(6)",54005,525.8,147.1,18.7,89.0,23.5,149.7,93.19999999999999,162.1,6.3
"Montgomery County, New York(7)",36057,525.6,147.1,18.7,89.0,23.5,149.6,693.2,19788.899999999998,239.10000000000002
"Broadwater County, Montana(6)",30007,525.6,147.0,18.7,88.9,23.5,149.3,649.1,56553.90000000001,424.3
"Chattahoochee County, Georgia(7)",13053,525.6,147.0,18.7,88.9,23.5,149.1,12.7,7.599999999999999,0.0
"Granville County, North Carolina(6)",37077,525.5,147.0,18.7,88.9,23.5,149.1,1101.8,7181.600000000001,464.7
"DeKalb County, Illinois(7)",17037,525.4,147.0,18.7,88.8,23.5,148.9,4831.0,421850.8000000001,5396.4
"Mercer County, North Dakota(6)",38057,525.3,147.0,18.6,88.7,23.4,148.9,2047.8,82496.8,4796.0
"Seneca County, New York(7)",36099,525.2,146.9,18.6,88.7,23.4,148.7,2304.5,51834.40000000001,805.1
"Hardin County, Kentucky(7)",21093,525.1,146.9,18.6,88.7,23.3,148.6,809.9,108405.10000000002,1504.2000000000003
"Citrus County, Florida(6)",12017,524.9,146.9,18.6,88.6,23.3,148.6,2693.7999999999997,10915.0,523.4
"Towns County, Georgia(7)",13281,524.8,146.7,18.6,88.6,23.3,148.6,87.4,1022.8000000000002,25.3
"Adams County, Ohio(6)",39001,524.8,146.7,18.6,88.6,23.3,148.5,864.3000000000001,33228.6,592.0
"Nelson County, Kentucky(7)",21179,524.7,146.6,18.6,88.5,23.3,148.4,627.4999999999999,76194.6,1098.3
"Worth County, Iowa(7)",19195,524.3,146.5,18.6,88.4,23.3,148.4,3496.0,248810.6,3423.4
"Habersham County, Georgia(7)",13137,523.9,146.4,18.6,88.3,23.3,148.3,102.30000000000001,3861.2000000000003,60.8
"Marion County, Missouri(6)",29127,523.8,146.3,18.6,88.2,23.3,148.2,5491.400000000001,124875.20000000001,1017.8000000000001
"Elbert County, Georgia(7)",13105,523.6,146.3,18.6,88.2,23.2,148.1,954.1000000000001,10731.600000000002,299.2000000000001
"Warren County, Illinois(7)",17187,523.6,146.3,18.6,88.2,23.2,148.1,10057.1,358517.60000000003,2672.2999999999997
"St. Francois County, Missouri(6)",29187,523.4,146.3,18.5,88.2,23.2,148.0,336.8,8550.6,128.1
"Wayne County, West Virginia(6)",54099,522.5,146.3,18.5,88.2,23.2,148.0,98.79999999999998,2288.9,8.799999999999999
"Powell County, Montana(6)",30077,522.5,146.3,18.5,88.1,23.2,148.0,447.9,2290.2,0.0
"Nicholas County, Kentucky(7)",21181,522.3,146.2,18.5,88.0,23.2,147.9,157.7,6191.0999999999985,60.3
"Fulton County, New York(7)",36035,522.2,146.2,18.5,88.0,23.2,147.9,124.7,2379.2999999999997,42.300000000000004
"Suffolk County, New York(7)",36103,522.0,146.2,18.5,87.9,23.2,147.6,1052.3999999999999,3454.5000000000005,486.0999999999999
"Boone County, Nebraska(6)",31011,521.8,146.2,18.4,87.9,23.2,147.3,3434.7,408238.9,7805.0
"Wapello County, Iowa(7)",19179,521.7,146.2,18.4,87.9,23.2,147.3,1928.1999999999998,195624.0,1908.4
"Harrison County, Iowa(7)",19085,521.5,146.0,18.4,87.8,23.2,147.3,7421.7,421230.0,7776.7
"Langlade County, Wisconsin(6)",55067,521.4,146.0,18.4,87.7,23.2,147.2,2326.0,30843.2,2509.4
"Allegany County, Maryland(6)",24001,521.4,146.0,18.4,87.7,23.1,147.0,144.9,4605.8,120.0
"Letcher County, Kentucky(7)",21133,520.9,145.9,18.4,87.7,23.1,147.0,20.1,475.99999999999994,13.299999999999999
"Marion County, Florida(6)",12083,520.8,145.9,18.4,87.7,23.1,146.9,3064.0999999999995,34424.50000000001,3160.5999999999995
"Carlisle County, Kentucky(7)",21039,520.6,145.9,18.4,87.7,23.1,146.9,1225.8,172318.0,3441.8
"Yellowstone County, Montana(6)",30111,519.9,145.9,18.4,87.6,23.1,146.9,2252.2000000000003,276633.8,2146.5000000000005
"Mingo County, West Virginia(6)",54059,519.5,145.8,18.3,87.4,23.1,146.5,1.4000000000000001,290.2,0.4
"Burlington County, New Jersey(7)",34005,519.4,145.8,18.3,87.4,23.1,146.4,747.2,26851.999999999996,505.5
"Greene County, Illinois(7)",17061,519.1,145.7,18.3,87.3,23.0,146.4,6331.400000000001,249799.69999999998,2036.6999999999996
"Walker County, Texas(7)",48471,519.0,145.7,18.3,87.3,23.0,146.4,139.3,10013.4,10.600000000000001
"Barren County, Kentucky(7)",21009,518.8,145.5,18.2,87.2,23.0,146.3,1297.6,70547.6,994.0000000000001
"Warren County, Georgia(7)",13301,518.8,145.4,18.2,87.1,23.0,146.3,517.9,4408.3,93.8
"Franklin County, Nebraska(6)",31061,518.5,145.4,18.2,87.1,23.0,146.2,31081.8,256805.90000000002,3049.8
"Marion County, Iowa(7)",19125,518.4,145.3,18.2,87.1,23.0,146.2,3509.1,182655.10000000006,1006.8000000000001
"Coahoma County, Mississippi(6)",28027,518.3,145.3,18.2,87.1,23.0,146.0,61113.9,687986.0,3016.2
"Albany County, New York(7)",36001,518.2,145.3,18.2,87.0,23.0,146.0,301.40000000000003,4817.8,112.0
"Campbell County, Kentucky(7)",21037,518.1,145.2,18.2,87.0,23.0,146.0,55.89999999999999,2947.3,14.700000000000001
"Chemung County, New York(7)",36015,518.1,145.2,18.2,86.9,22.9,145.8,307.6,4721.199999999999,130.79999999999998
"Twiggs County, Georgia(7)",13289,518.1,145.2,18.2,86.9,22.9,145.8,2938.4,20383.899999999994,1304.1
"McDowell County, North Carolina(6)",37111,518.0,145.2,18.2,86.8,22.9,145.5,16.999999999999996,3832.399999999999,130.1
"Tunica County, Mississippi(6)",28143,518.0,145.1,18.2,86.8,22.9,145.4,29089.8,423936.29999999993,6109.899999999999
"Washington County, Illinois(7)",17189,517.7,145.1,18.1,86.7,22.9,145.3,7490.099999999999,536238.6999999998,10816.399999999998
"Lee County, Iowa(7)",19111,517.7,144.9,18.1,86.7,22.9,145.2,2362.7,250359.4,2476.8999999999996
"Alexander County, Illinois(7)",17003,517.7,144.8,18.1,86.6,22.9,145.1,513.9,65303.9,1181.6000000000001
"Camden County, New Jersey(7)",34007,517.6,144.8,18.1,86.6,22.9,145.1,277.0,1292.0,69.6
"Ontario County, New York(7)",36069,517.5,144.8,18.1,86.5,22.9,145.0,4691.599999999999,87593.8,2295.9000000000005
"Carroll County, Tennessee(6)",47017,517.5,144.7,18.1,86.4,22.9,145.0,4647.8,171101.2,4687.8
"Richmond County, New York(7)",36085,517.4,144.6,18.1,86.4,22.8,144.9,0.2,28.400000000000002,0.1
"Delta County, Texas(7)",48119,517.2,144.6,18.1,86.4,22.8,144.7,7979.699999999999,28052.4,680.4
"Brule County, South Dakota(6)",46015,517.1,144.6,18.0,86.3,22.8,144.6,825.5000000000001,145541.59999999998,2368.5
"Clinch County, Georgia(7)",13065,517.0,144.6,18.0,86.3,22.8,144.5,439.1,2691.2,223.09999999999997
"Washington County, Maine(6)",23029,517.0,144.5,18.0,86.2,22.8,144.3,113.7,76.39999999999999,27.900000000000002
"Marshall County, Illinois(7)",17123,516.9,144.5,18.0,86.2,22.8,144.3,1711.7,274654.50000000006,3670.2
"Chickasaw County, Mississippi(6)",28017,516.9,144.5,18.0,86.1,22.8,144.2,4101.2,160321.2,2559.7
"St. James Parish, Louisiana(7)",22093,516.8,144.5,18.0,86.1,22.8,144.2,242.5,32876.299999999996,126.39999999999999
"Rensselaer County, New York(7)",36083,516.7,144.5,18.0,86.0,22.8,144.1,838.6000000000001,18141.0,301.9
